Freq.	V(n010)/I(V1)
Step Information: 1=1  (Run: 1/11)
2.30144181740846e+003	(9.91214918384939e+001dB,1.79858723250372e+002°)
2.30674718872002e+003	(9.91215005087096e+001dB,1.79858394084920e+002°)
2.31206479017555e+003	(9.91215092192518e+001dB,1.79858064136314e+002°)
2.31739464996843e+003	(9.91215179703093e+001dB,1.79857733402578e+002°)
2.32273679635706e+003	(9.91215267620721e+001dB,1.79857401881731e+002°)
2.32809125766496e+003	(9.91215355947309e+001dB,1.79857069571784e+002°)
2.33345806228096e+003	(9.91215444684775e+001dB,1.79856736470745e+002°)
2.33883723865931e+003	(9.91215533835046e+001dB,1.79856402576613e+002°)
2.34422881531987e+003	(9.91215623400055e+001dB,1.79856067887385e+002°)
2.34963282084826e+003	(9.91215713381747e+001dB,1.79855732401048e+002°)
2.35504928389596e+003	(9.91215803782077e+001dB,1.79855396115587e+002°)
2.36047823318053e+003	(9.91215894603007e+001dB,1.79855059028978e+002°)
2.36591969748571e+003	(9.91215985846510e+001dB,1.79854721139193e+002°)
2.37137370566161e+003	(9.91216077514568e+001dB,1.79854382444197e+002°)
2.37684028662483e+003	(9.91216169609171e+001dB,1.79854042941949e+002°)
2.38231946935864e+003	(9.91216262132321e+001dB,1.79853702630403e+002°)
2.38781128291313e+003	(9.91216355086028e+001dB,1.79853361507506e+002°)
2.39331575640534e+003	(9.91216448472311e+001dB,1.79853019571199e+002°)
2.39883291901944e+003	(9.91216542293201e+001dB,1.79852676819418e+002°)
2.40436280000688e+003	(9.91216636550735e+001dB,1.79852333250091e+002°)
2.40990542868654e+003	(9.91216731246964e+001dB,1.79851988861142e+002°)
2.41546083444489e+003	(9.91216826383945e+001dB,1.79851643650487e+002°)
2.42102904673613e+003	(9.91216921963748e+001dB,1.79851297616036e+002°)
2.42661009508236e+003	(9.91217017988450e+001dB,1.79850950755695e+002°)
2.43220400907376e+003	(9.91217114460139e+001dB,1.79850603067362e+002°)
2.43781081836870e+003	(9.91217211380915e+001dB,1.79850254548928e+002°)
2.44343055269392e+003	(9.91217308752884e+001dB,1.79849905198279e+002°)
2.44906324184469e+003	(9.91217406578165e+001dB,1.79849555013294e+002°)
2.45470891568498e+003	(9.91217504858888e+001dB,1.79849203991848e+002°)
2.46036760414758e+003	(9.91217603597189e+001dB,1.79848852131805e+002°)
2.46603933723429e+003	(9.91217702795219e+001dB,1.79848499431028e+002°)
2.47172414501608e+003	(9.91217802455135e+001dB,1.79848145887369e+002°)
2.47742205763323e+003	(9.91217902579107e+001dB,1.79847791498676e+002°)
2.48313310529552e+003	(9.91218003169315e+001dB,1.79847436262790e+002°)
2.48885731828234e+003	(9.91218104227950e+001dB,1.79847080177547e+002°)
2.49459472694290e+003	(9.91218205757210e+001dB,1.79846723240774e+002°)
2.50034536169638e+003	(9.91218307759308e+001dB,1.79846365450292e+002°)
2.50610925303206e+003	(9.91218410236466e+001dB,1.79846006803917e+002°)
2.51188643150953e+003	(9.91218513190915e+001dB,1.79845647299457e+002°)
2.51767692775880e+003	(9.91218616624898e+001dB,1.79845286934715e+002°)
2.52348077248052e+003	(9.91218720540669e+001dB,1.79844925707485e+002°)
2.52929799644609e+003	(9.91218824940492e+001dB,1.79844563615556e+002°)
2.53512863049785e+003	(9.91218929826643e+001dB,1.79844200656710e+002°)
2.54097270554925e+003	(9.91219035201408e+001dB,1.79843836828722e+002°)
2.54683025258499e+003	(9.91219141067084e+001dB,1.79843472129361e+002°)
2.55270130266119e+003	(9.91219247425979e+001dB,1.79843106556388e+002°)
2.55858588690559e+003	(9.91219354280412e+001dB,1.79842740107559e+002°)
2.56448403651766e+003	(9.91219461632713e+001dB,1.79842372780621e+002°)
2.57039578276881e+003	(9.91219569485223e+001dB,1.79842004573316e+002°)
2.57632115700252e+003	(9.91219677840296e+001dB,1.79841635483378e+002°)
2.58226019063454e+003	(9.91219786700295e+001dB,1.79841265508535e+002°)
2.58821291515303e+003	(9.91219896067595e+001dB,1.79840894646507e+002°)
2.59417936211876e+003	(9.91220005944583e+001dB,1.79840522895008e+002°)
2.60015956316521e+003	(9.91220116333657e+001dB,1.79840150251745e+002°)
2.60615354999884e+003	(9.91220227237226e+001dB,1.79839776714417e+002°)
2.61216135439915e+003	(9.91220338657712e+001dB,1.79839402280717e+002°)
2.61818300821893e+003	(9.91220450597546e+001dB,1.79839026948331e+002°)
2.62421854338438e+003	(9.91220563059174e+001dB,1.79838650714936e+002°)
2.63026799189532e+003	(9.91220676045051e+001dB,1.79838273578204e+002°)
2.63633138582532e+003	(9.91220789557646e+001dB,1.79837895535800e+002°)
2.64240875732189e+003	(9.91220903599437e+001dB,1.79837516585380e+002°)
2.64850013860664e+003	(9.91221018172916e+001dB,1.79837136724595e+002°)
2.65460556197548e+003	(9.91221133280587e+001dB,1.79836755951086e+002°)
2.66072505979875e+003	(9.91221248924966e+001dB,1.79836374262488e+002°)
2.66685866452142e+003	(9.91221365108580e+001dB,1.79835991656431e+002°)
2.67300640866325e+003	(9.91221481833968e+001dB,1.79835608130534e+002°)
2.67916832481897e+003	(9.91221599103683e+001dB,1.79835223682410e+002°)
2.68534444565845e+003	(9.91221716920289e+001dB,1.79834838309666e+002°)
2.69153480392685e+003	(9.91221835286363e+001dB,1.79834452009901e+002°)
2.69773943244486e+003	(9.91221954204492e+001dB,1.79834064780703e+002°)
2.70395836410878e+003	(9.91222073677280e+001dB,1.79833676619659e+002°)
2.71019163189078e+003	(9.91222193707338e+001dB,1.79833287524343e+002°)
2.71643926883902e+003	(9.91222314297295e+001dB,1.79832897492323e+002°)
2.72270130807785e+003	(9.91222435449788e+001dB,1.79832506521161e+002°)
2.72897778280798e+003	(9.91222557167470e+001dB,1.79832114608410e+002°)
2.73526872630665e+003	(9.91222679453006e+001dB,1.79831721751615e+002°)
2.74157417192782e+003	(9.91222802309072e+001dB,1.79831327948315e+002°)
2.74789415310233e+003	(9.91222925738358e+001dB,1.79830933196039e+002°)
2.75422870333810e+003	(9.91223049743568e+001dB,1.79830537492309e+002°)
2.76057785622028e+003	(9.91223174327419e+001dB,1.79830140834642e+002°)
2.76694164541145e+003	(9.91223299492638e+001dB,1.79829743220543e+002°)
2.77332010465178e+003	(9.91223425241969e+001dB,1.79829344647511e+002°)
2.77971326775922e+003	(9.91223551578167e+001dB,1.79828945113038e+002°)
2.78612116862970e+003	(9.91223678504001e+001dB,1.79828544614607e+002°)
2.79254384123727e+003	(9.91223806022253e+001dB,1.79828143149692e+002°)
2.79898131963430e+003	(9.91223934135719e+001dB,1.79827740715763e+002°)
2.80543363795165e+003	(9.91224062847208e+001dB,1.79827337310277e+002°)
2.81190083039887e+003	(9.91224192159543e+001dB,1.79826932930686e+002°)
2.81838293126439e+003	(9.91224322075559e+001dB,1.79826527574433e+002°)
2.82487997491564e+003	(9.91224452598107e+001dB,1.79826121238954e+002°)
2.83139199579931e+003	(9.91224583730051e+001dB,1.79825713921674e+002°)
2.83791902844149e+003	(9.91224715474268e+001dB,1.79825305620014e+002°)
2.84446110744785e+003	(9.91224847833648e+001dB,1.79824896331383e+002°)
2.85101826750384e+003	(9.91224980811099e+001dB,1.79824486053184e+002°)
2.85759054337488e+003	(9.91225114409538e+001dB,1.79824074782811e+002°)
2.86417796990651e+003	(9.91225248631900e+001dB,1.79823662517649e+002°)
2.87078058202462e+003	(9.91225383481132e+001dB,1.79823249255076e+002°)
2.87739841473560e+003	(9.91225518960196e+001dB,1.79822834992460e+002°)
2.88403150312654e+003	(9.91225655072068e+001dB,1.79822419727163e+002°)
2.89067988236540e+003	(9.91225791819739e+001dB,1.79822003456536e+002°)
2.89734358770125e+003	(9.91225929206213e+001dB,1.79821586177922e+002°)
2.90402265446438e+003	(9.91226067234511e+001dB,1.79821167888657e+002°)
2.91071711806653e+003	(9.91226205907667e+001dB,1.79820748586067e+002°)
2.91742701400109e+003	(9.91226345228729e+001dB,1.79820328267470e+002°)
2.92415237784326e+003	(9.91226485200760e+001dB,1.79819906930174e+002°)
2.93089324525025e+003	(9.91226625826840e+001dB,1.79819484571481e+002°)
2.93764965196146e+003	(9.91226767110062e+001dB,1.79819061188682e+002°)
2.94442163379869e+003	(9.91226909053533e+001dB,1.79818636779059e+002°)
2.95120922666631e+003	(9.91227051660378e+001dB,1.79818211339887e+002°)
2.95801246655147e+003	(9.91227194933734e+001dB,1.79817784868432e+002°)
2.96483138952427e+003	(9.91227338876756e+001dB,1.79817357361949e+002°)
2.97166603173795e+003	(9.91227483492612e+001dB,1.79816928817686e+002°)
2.97851642942911e+003	(9.91227628784487e+001dB,1.79816499232882e+002°)
2.98538261891788e+003	(9.91227774755580e+001dB,1.79816068604765e+002°)
2.99226463660811e+003	(9.91227921409106e+001dB,1.79815636930557e+002°)
2.99916251898757e+003	(9.91228068748298e+001dB,1.79815204207469e+002°)
3.00607630262815e+003	(9.91228216776400e+001dB,1.79814770432702e+002°)
3.01300602418604e+003	(9.91228365496676e+001dB,1.79814335603451e+002°)
3.01995172040194e+003	(9.91228514912402e+001dB,1.79813899716898e+002°)
3.02691342810123e+003	(9.91228665026875e+001dB,1.79813462770218e+002°)
3.03389118419419e+003	(9.91228815843402e+001dB,1.79813024760577e+002°)
3.04088502567620e+003	(9.91228967365311e+001dB,1.79812585685131e+002°)
3.04789498962790e+003	(9.91229119595944e+001dB,1.79812145541026e+002°)
3.05492111321543e+003	(9.91229272538659e+001dB,1.79811704325400e+002°)
3.06196343369060e+003	(9.91229426196831e+001dB,1.79811262035379e+002°)
3.06902198839108e+003	(9.91229580573851e+001dB,1.79810818668083e+002°)
3.07609681474063e+003	(9.91229735673127e+001dB,1.79810374220620e+002°)
3.08318795024927e+003	(9.91229891498083e+001dB,1.79809928690089e+002°)
3.09029543251351e+003	(9.91230048052161e+001dB,1.79809482073579e+002°)
3.09741929921650e+003	(9.91230205338816e+001dB,1.79809034368171e+002°)
3.10455958812827e+003	(9.91230363361525e+001dB,1.79808585570934e+002°)
3.11171633710594e+003	(9.91230522123779e+001dB,1.79808135678928e+002°)
3.11888958409385e+003	(9.91230681629085e+001dB,1.79807684689205e+002°)
3.12607936712387e+003	(9.91230841880969e+001dB,1.79807232598805e+002°)
3.13328572431550e+003	(9.91231002882975e+001dB,1.79806779404758e+002°)
3.14050869387613e+003	(9.91231164638661e+001dB,1.79806325104085e+002°)
3.14774831410123e+003	(9.91231327151606e+001dB,1.79805869693798e+002°)
3.15500462337454e+003	(9.91231490425403e+001dB,1.79805413170896e+002°)
3.16227766016829e+003	(9.91231654463666e+001dB,1.79804955532371e+002°)
3.16956746304341e+003	(9.91231819270023e+001dB,1.79804496775203e+002°)
3.17687407064968e+003	(9.91231984848122e+001dB,1.79804036896362e+002°)
3.18419752172604e+003	(9.91232151201629e+001dB,1.79803575892809e+002°)
3.19153785510067e+003	(9.91232318334227e+001dB,1.79803113761494e+002°)
3.19889510969131e+003	(9.91232486249617e+001dB,1.79802650499356e+002°)
3.20626932450538e+003	(9.91232654951519e+001dB,1.79802186103324e+002°)
3.21366053864023e+003	(9.91232824443669e+001dB,1.79801720570318e+002°)
3.22106879128335e+003	(9.91232994729823e+001dB,1.79801253897245e+002°)
3.22849412171255e+003	(9.91233165813756e+001dB,1.79800786081004e+002°)
3.23593656929619e+003	(9.91233337699260e+001dB,1.79800317118481e+002°)
3.24339617349340e+003	(9.91233510390146e+001dB,1.79799847006553e+002°)
3.25087297385425e+003	(9.91233683890243e+001dB,1.79799375742087e+002°)
3.25836701002000e+003	(9.91233858203400e+001dB,1.79798903321937e+002°)
3.26587832172327e+003	(9.91234033333484e+001dB,1.79798429742949e+002°)
3.27340694878829e+003	(9.91234209284382e+001dB,1.79797955001956e+002°)
3.28095293113110e+003	(9.91234386059998e+001dB,1.79797479095780e+002°)
3.28851630875974e+003	(9.91234563664257e+001dB,1.79797002021234e+002°)
3.29609712177449e+003	(9.91234742101102e+001dB,1.79796523775119e+002°)
3.30369541036806e+003	(9.91234921374496e+001dB,1.79796044354225e+002°)
3.31131121482582e+003	(9.91235101488422e+001dB,1.79795563755331e+002°)
3.31894457552601e+003	(9.91235282446880e+001dB,1.79795081975204e+002°)
3.32659553293995e+003	(9.91235464253893e+001dB,1.79794599010602e+002°)
3.33426412763226e+003	(9.91235646913501e+001dB,1.79794114858269e+002°)
3.34195040026105e+003	(9.91235830429766e+001dB,1.79793629514940e+002°)
3.34965439157818e+003	(9.91236014806768e+001dB,1.79793142977337e+002°)
3.35737614242945e+003	(9.91236200048608e+001dB,1.79792655242172e+002°)
3.36511569375481e+003	(9.91236386159407e+001dB,1.79792166306146e+002°)
3.37287308658860e+003	(9.91236573143307e+001dB,1.79791676165946e+002°)
3.38064836205972e+003	(9.91236761004468e+001dB,1.79791184818249e+002°)
3.38844156139193e+003	(9.91236949747073e+001dB,1.79790692259721e+002°)
3.39625272590399e+003	(9.91237139375326e+001dB,1.79790198487015e+002°)
3.40408189700991e+003	(9.91237329893447e+001dB,1.79789703496774e+002°)
3.41192911621919e+003	(9.91237521305683e+001dB,1.79789207285627e+002°)
3.41979442513699e+003	(9.91237713616297e+001dB,1.79788709850193e+002°)
3.42767786546441e+003	(9.91237906829576e+001dB,1.79788211187078e+002°)
3.43557947899865e+003	(9.91238100949826e+001dB,1.79787711292877e+002°)
3.44349930763329e+003	(9.91238295981377e+001dB,1.79787210164172e+002°)
3.45143739335846e+003	(9.91238491928576e+001dB,1.79786707797534e+002°)
3.45939377826112e+003	(9.91238688795795e+001dB,1.79786204189521e+002°)
3.46736850452522e+003	(9.91238886587427e+001dB,1.79785699336679e+002°)
3.47536161443196e+003	(9.91239085307885e+001dB,1.79785193235543e+002°)
3.48337315036002e+003	(9.91239284961606e+001dB,1.79784685882632e+002°)
3.49140315478576e+003	(9.91239485553047e+001dB,1.79784177274458e+002°)
3.49945167028347e+003	(9.91239687086687e+001dB,1.79783667407516e+002°)
3.50751873952558e+003	(9.91239889567030e+001dB,1.79783156278291e+002°)
3.51560440528288e+003	(9.91240092998598e+001dB,1.79782643883255e+002°)
3.52370871042477e+003	(9.91240297385938e+001dB,1.79782130218867e+002°)
3.53183169791947e+003	(9.91240502733620e+001dB,1.79781615281573e+002°)
3.53997341083424e+003	(9.91240709046233e+001dB,1.79781099067807e+002°)
3.54813389233565e+003	(9.91240916328393e+001dB,1.79780581573991e+002°)
3.55631318568975e+003	(9.91241124584736e+001dB,1.79780062796531e+002°)
3.56451133426234e+003	(9.91241333819923e+001dB,1.79779542731824e+002°)
3.57272838151918e+003	(9.91241544038635e+001dB,1.79779021376252e+002°)
3.58096437102626e+003	(9.91241755245580e+001dB,1.79778498726183e+002°)
3.58921934644995e+003	(9.91241967445486e+001dB,1.79777974777974e+002°)
3.59749335155732e+003	(9.91242180643106e+001dB,1.79777449527967e+002°)
3.60578643021632e+003	(9.91242394843216e+001dB,1.79776922972493e+002°)
3.61409862639603e+003	(9.91242610050617e+001dB,1.79776395107867e+002°)
3.62242998416688e+003	(9.91242826270132e+001dB,1.79775865930393e+002°)
3.63078054770091e+003	(9.91243043506608e+001dB,1.79775335436359e+002°)
3.63915036127196e+003	(9.91243261764918e+001dB,1.79774803622043e+002°)
3.64753946925597e+003	(9.91243481049957e+001dB,1.79774270483705e+002°)
3.65594791613114e+003	(9.91243701366646e+001dB,1.79773736017595e+002°)
3.66437574647822e+003	(9.91243922719928e+001dB,1.79773200219948e+002°)
3.67282300498074e+003	(9.91244145114774e+001dB,1.79772663086985e+002°)
3.68128973642520e+003	(9.91244368556176e+001dB,1.79772124614913e+002°)
3.68977598570139e+003	(9.91244593049153e+001dB,1.79771584799926e+002°)
3.69828179780255e+003	(9.91244818598750e+001dB,1.79771043638202e+002°)
3.70680721782565e+003	(9.91245045210033e+001dB,1.79770501125909e+002°)
3.71535229097161e+003	(9.91245272888098e+001dB,1.79769957259195e+002°)
3.72391706254557e+003	(9.91245501638064e+001dB,1.79769412034199e+002°)
3.73250157795709e+003	(9.91245731465074e+001dB,1.79768865447044e+002°)
3.74110588272042e+003	(9.91245962374300e+001dB,1.79768317493836e+002°)
3.74973002245472e+003	(9.91246194370937e+001dB,1.79767768170671e+002°)
3.75837404288433e+003	(9.91246427460206e+001dB,1.79767217473627e+002°)
3.76703798983897e+003	(9.91246661647357e+001dB,1.79766665398770e+002°)
3.77572190925404e+003	(9.91246896937662e+001dB,1.79766111942149e+002°)
3.78442584717082e+003	(9.91247133336423e+001dB,1.79765557099800e+002°)
3.79314984973670e+003	(9.91247370848965e+001dB,1.79765000867742e+002°)
3.80189396320550e+003	(9.91247609480643e+001dB,1.79764443241983e+002°)
3.81065823393761e+003	(9.91247849236836e+001dB,1.79763884218512e+002°)
3.81944270840035e+003	(9.91248090122951e+001dB,1.79763323793306e+002°)
3.82824743316811e+003	(9.91248332144422e+001dB,1.79762761962324e+002°)
3.83707245492267e+003	(9.91248575306710e+001dB,1.79762198721512e+002°)
3.84591782045342e+003	(9.91248819615304e+001dB,1.79761634066799e+002°)
3.85478357665760e+003	(9.91249065075719e+001dB,1.79761067994102e+002°)
3.86366977054057e+003	(9.91249311693498e+001dB,1.79760500499318e+002°)
3.87257644921605e+003	(9.91249559474213e+001dB,1.79759931578331e+002°)
3.88150365990636e+003	(9.91249808423463e+001dB,1.79759361227010e+002°)
3.89045144994268e+003	(9.91250058546874e+001dB,1.79758789441206e+002°)
3.89941986676531e+003	(9.91250309850102e+001dB,1.79758216216757e+002°)
3.90840895792390e+003	(9.91250562338831e+001dB,1.79757641549483e+002°)
3.91741877107771e+003	(9.91250816018772e+001dB,1.79757065435189e+002°)
3.92644935399587e+003	(9.91251070895666e+001dB,1.79756487869664e+002°)
3.93550075455765e+003	(9.91251326975282e+001dB,1.79755908848680e+002°)
3.94457302075266e+003	(9.91251584263419e+001dB,1.79755328367994e+002°)
3.95366620068115e+003	(9.91251842765905e+001dB,1.79754746423346e+002°)
3.96278034255427e+003	(9.91252102488596e+001dB,1.79754163010460e+002°)
3.97191549469428e+003	(9.91252363437378e+001dB,1.79753578125043e+002°)
3.98107170553485e+003	(9.91252625618167e+001dB,1.79752991762787e+002°)
3.99024902362129e+003	(9.91252889036908e+001dB,1.79752403919365e+002°)
3.99944749761085e+003	(9.91253153699577e+001dB,1.79751814590434e+002°)
4.00866717627290e+003	(9.91253419612180e+001dB,1.79751223771636e+002°)
4.01790810848927e+003	(9.91253686780751e+001dB,1.79750631458595e+002°)
4.02717034325446e+003	(9.91253955211358e+001dB,1.79750037646916e+002°)
4.03645392967592e+003	(9.91254224910096e+001dB,1.79749442332191e+002°)
4.04575891697430e+003	(9.91254495883093e+001dB,1.79748845509991e+002°)
4.05508535448371e+003	(9.91254768136507e+001dB,1.79748247175871e+002°)
4.06443329165200e+003	(9.91255041676527e+001dB,1.79747647325370e+002°)
4.07380277804099e+003	(9.91255316509374e+001dB,1.79747045954008e+002°)
4.08319386332679e+003	(9.91255592641299e+001dB,1.79746443057288e+002°)
4.09260659729998e+003	(9.91255870078587e+001dB,1.79745838630696e+002°)
4.10204102986593e+003	(9.91256148827551e+001dB,1.79745232669698e+002°)
4.11149721104509e+003	(9.91256428894539e+001dB,1.79744625169745e+002°)
4.12097519097317e+003	(9.91256710285930e+001dB,1.79744016126268e+002°)
4.13047501990148e+003	(9.91256993008136e+001dB,1.79743405534681e+002°)
4.13999674819717e+003	(9.91257277067600e+001dB,1.79742793390380e+002°)
4.14954042634349e+003	(9.91257562470798e+001dB,1.79742179688741e+002°)
4.15910610494009e+003	(9.91257849224240e+001dB,1.79741564425125e+002°)
4.16869383470322e+003	(9.91258137334468e+001dB,1.79740947594872e+002°)
4.17830366646608e+003	(9.91258426808057e+001dB,1.79740329193303e+002°)
4.18793565117905e+003	(9.91258717651615e+001dB,1.79739709215723e+002°)
4.19758983990994e+003	(9.91259009871785e+001dB,1.79739087657416e+002°)
4.20726628384430e+003	(9.91259303475242e+001dB,1.79738464513648e+002°)
